"","DivisionID","DivisionNm","CandidateID","Surname","GivenNm","BallotPosition","Elected","HistoricElected","PartyAb","PartyNm","State","Total_OrdinaryVotes_in_electorate"
"1083",235,"Brand",23385,"LE-COCQ","Mick",4,"N","N","CEC","Citizens Electoral Council","WA",218
"1084",235,"Brand",23628,"LAWRENCE","Craig Walker",2,"N","N","PUP","Palmer United Party","WA",5632
"1085",235,"Brand",23836,"GORDIN","Donna",9,"N","N","LP","Liberal","WA",27651
"1086",235,"Brand",24021,"IRIKS","Gabrielle Lisanne",6,"N","N","RUA","Rise Up Australia Party","WA",461
"1087",235,"Brand",24026,"JECKS","Dawn",7,"N","N","GRN","The Greens","WA",5195
"1088",235,"Brand",24035,"GRAY","Gary",3,"Y","Y","ALP","Australian Labor Party","WA",29820
"1089",235,"Brand",24378,"BURDETT","Bob",8,"N","N","AUC","Australian Christians","WA",1433
"1090",235,"Brand",24435,"NEWHOUSE","Andrew",1,"N","N","FFP","Family First Party","WA",1564
"1091",235,"Brand",25021,"YOUNG","Paul James",5,"N","N","DEM","Australian Democrats","WA",461
"1092",236,"Canning",999,"Informal","Informal",999,"N","N","","Informal","WA",4418
"1093",236,"Canning",23654,"LAMOTTE","Wendy Eileen",6,"N","N","PUP","Palmer United Party","WA",5160
"1094",236,"Canning",23843,"RANDALL","Don",1,"Y","Y","LP","Liberal","WA",36081
"1095",236,"Canning",24012,"RUMBLE","Lee",8,"N","N","RUA","Rise Up Australia Party","WA",501
"1096",236,"Canning",24031,"PAGES-OLIVER","Damon",2,"N","N","GRN","The Greens","WA",5265
"1097",236,"Canning",24036,"DEAN","Joanne Carol",4,"N","N","ALP","Australian Labor Party","WA",19157
"1098",236,"Canning",24301,"BRUNING","Derek Owen",3,"N","N","AUC","Australian Christians","WA",2381
"1099",236,"Canning",24425,"HARPER","Alice",7,"N","N","FFP","Family First Party","WA",888
"1100",236,"Canning",24437,"ELDRIDGE","Richard",9,"N","N","KAP","Katter's Australian Party","WA",581
"1101",236,"Canning",25022,"FORSYTH","James",5,"N","N","NP","The Nationals","WA",1268
"1102",237,"Cowan",999,"Informal","Informal",999,"N","N","","Informal","WA",3827
"1103",237,"Cowan",23653,"SHARMA","Vimal Kumar",6,"N","N","PUP","Palmer United Party","WA",3633
"1104",237,"Cowan",23846,"SIMPKINS","Luke",7,"Y","Y","LP","Liberal","WA",33622
"1105",237,"Cowan",24029,"MUNDY","Sheila",3,"N","N","RUA","Rise Up Australia Party","WA",656
"1106",237,"Cowan",24032,"COLLINS","Adam",4,"N","N","GRN","The Greens","WA",5256
"1107",237,"Cowan",24037,"COCKMAN","Tristan",1,"N","N","ALP","Australian Labor Party","WA",22390
"1108",237,"Cowan",24340,"KINGSTON","David",2,"N","N","AUC","Australian Christians","WA",1454
"1109",237,"Cowan",24389,"NGUYEN","Che Tam",5,"N","N","FFP","Family First Party","WA",1089
"1110",238,"Curtin",999,"Informal","Informal",999,"N","N","","Informal","WA",2322
"1111",238,"Curtin",23664,"BAKER","Glenn Phillip",5,"N","N","PUP","Palmer United Party","WA",1726
"1112",238,"Curtin",23840,"BISHOP","Julie",6,"Y","Y","LP","Liberal","WA",41589
"1113",238,"Curtin",24028,"WHATELY","Jennifer",1,"N","N","RUA","Rise Up Australia Party","WA",525
"1114",238,"Curtin",24033,"CULLITY","Judith",2,"N","N","GRN","The Greens","WA",10184
"1115",238,"Curtin",24045,"TAN","Daryl",4,"N","N","ALP","Australian Labor Party","WA",11873
"1116",238,"Curtin",24286,"FORDER","Gail",3,"N","N","AUC","Australian Christians","WA",807
"1117",239,"Forrest",999,"Informal","Informal",999,"N","N","","Informal","WA",4501
"1118",239,"Forrest",23437,"TUFFNELL","Ian",7,"N","N","CEC","Citizens Electoral Council","WA",150
"1119",239,"Forrest",23781,"DABROWSKI","Edward Gregory",9,"N","N","PUP","Palmer United Party","WA",3739
"1120",239,"Forrest",23887,"MARINO","Nola",3,"Y","Y","LP","Liberal","WA",35814
"1121",239,"Forrest",24024,"MORIEN","Mark",4,"N","N","RUA","Rise Up Australia Party","WA",467
"1122",239,"Forrest",24042,"TAYLER","Gordon",6,"N","N","GRN","The Greens","WA",6773
"1123",239,"Forrest",24050,"BORLINI","John Joseph",1,"N","N","ALP","Australian Labor Party","WA",18538
"1124",239,"Forrest",24304,"ROSE","Michael",8,"N","N","NP","The Nationals","WA",4350
"1125",239,"Forrest",24388,"BARNETT","Wayne",5,"N","N","AUC","Australian Christians","WA",1162
"1126",239,"Forrest",24445,"CUSTERS","Bev",2,"N","N","FFP","Family First Party","WA",1097
"1127",240,"Fremantle",999,"Informal","Informal",999,"N","N","","Informal","WA",5114
"1128",240,"Fremantle",23384,"ROWLANDS","Ron",8,"N","N","CEC","Citizens Electoral Council","WA",99
"1129",240,"Fremantle",23626,"SHARMA","Vashil Vimal",5,"N","N","PUP","Palmer United Party","WA",2867
"1130",240,"Fremantle",23839,"HANSSEN","Matthew",6,"N","N","LP","Liberal","WA",26485
"1131",240,"Fremantle",23851,"VAN LIESHOUT","Teresa",4,"N","N","APP","Australian Protectionist Party","WA",151
"1132",240,"Fremantle",24007,"SCOTT","Philip",9,"N","N","RUA","Rise Up Australia Party","WA",332
"1133",240,"Fremantle",24011,"STEELE-JOHN","Jordon Alexander",2,"N","N","GRN","The Greens","WA",8286
"1134",240,"Fremantle",24025,"PARKE","Melissa",11,"Y","Y","ALP","Australian Labor Party","WA",29409
"1135",240,"Fremantle",24323,"MULDER","Owen",3,"N","N","AUC","Australian Christians","WA",940
"1136",240,"Fremantle",24336,"WAINWRIGHT","Sam",10,"N","N","SAL","Socialist Alliance","WA",611
"1137",240,"Fremantle",24406,"McCOURT","Jim",7,"N","N","FFP","Family First Party","WA",590
"1138",240,"Fremantle",24519,"McNAUGHT","Richard",1,"N","N","KAP","Katter's Australian Party","WA",804
"1139",242,"Moore",999,"Informal","Informal",999,"N","N","","Informal","WA",3400
"1140",242,"Moore",23617,"MORRIS","Gary John",2,"N","N","PUP","Palmer United Party","WA",4731
"1141",242,"Moore",23842,"GOODENOUGH","Ian",7,"Y","N","LP","Liberal","WA",36585
"1142",242,"Moore",24008,"PRITCHETT","Mary Patricia",5,"N","N","RUA","Rise Up Australia Party","WA",547
"1143",242,"Moore",24016,"LAWRANCE","Jason Daniel",1,"N","N","ALP","Australian Labor Party","WA",17714
"1144",242,"Moore",24095,"LLOYD","Louahna Janet Kiona",4,"N","N","GRN","The Greens","WA",6787
"1145",242,"Moore",24288,"HOST","Rex",3,"N","N","AUC","Australian Christians","WA",1266
"1146",242,"Moore",24995,"CATALANO","Josh",6,"N","N","SPRT","Australian Sports Party","WA",968
"1147",243,"O'Connor",999,"Informal","Informal",999,"N","N","","Informal","WA",4531
"1148",243,"O'Connor",23420,"ROBINSON","Jean",2,"N","N","CEC","Citizens Electoral Council","WA",331
"1149",243,"O'Connor",23676,"LUCAS","Michael Anthony",11,"N","N","PUP","Palmer United Party","WA",2975
"1150",243,"O'Connor",23944,"WILSON","Rick",8,"Y","N","LP","Liberal","WA",26608
"1151",243,"O'Connor",24018,"KORBER","Vanessa",5,"N","N","RUA","Rise Up Australia Party","WA",490
"1152",243,"O'Connor",24043,"EVERS","Diane",6,"N","N","GRN","The Greens","WA",4508
"1153",243,"O'Connor",24049,"SALT","Michael John",1,"N","N","ALP","Australian Labor Party","WA",11755
"1154",243,"O'Connor",24357,"WITHAM","Chub",4,"N","N","NP","The Nationals","WA",17421
"1155",243,"O'Connor",24375,"WALSH","Mike",7,"N","N","AUC","Australian Christians","WA",1764
"1156",243,"O'Connor",24428,"FUHRMANN","Steven",9,"N","N","FFP","Family First Party","WA",551
"1157",243,"O'Connor",24438,"BOUWMAN","Phillip",3,"N","N","KAP","Katter's Australian Party","WA",459
"1158",243,"O'Connor",24776,"MOURITZ","Jane",10,"N","N","IND","Independent","WA",1111
"1159",244,"Pearce",999,"Informal","Informal",999,"N","N","","Informal","WA",4636
"1160",244,"Pearce",23401,"GAY","Norman",3,"N","N","CEC","Citizens Electoral Council","WA",281
"1161",244,"Pearce",23631,"HOUGH","Francis Carson",10,"N","N","PUP","Palmer United Party","WA",5385
"1162",244,"Pearce",23847,"PORTER","Christian",9,"Y","N","LP","Liberal","WA",31953
"1163",244,"Pearce",24013,"DAVIES","Diane",8,"N","N","RUA","Rise Up Australia Party","WA",587
"1164",244,"Pearce",24017,"NIELSEN-HARVEY","Sarah",1,"N","N","GRN","The Greens","WA",7690
"1165",244,"Pearce",24041,"WEST","Madeleine Anne",5,"N","N","ALP","Australian Labor Party","WA",18256
"1166",244,"Pearce",24277,"McALLISTER","Craig",2,"N","N","NP","The Nationals","WA",3436
"1167",244,"Pearce",24290,"CANAS","Danielle Maree",7,"N","N","AUC","Australian Christians","WA",1431
"1168",244,"Pearce",24451,"RICHARDS","Eddie",4,"N","N","KAP","Katter's Australian Party","WA",515
"1169",244,"Pearce",25024,"CORICA","Matthew",6,"N","N","DEM","Australian Democrats","WA",429
"1170",245,"Perth",999,"Informal","Informal",999,"N","N","","Informal","WA",3921
"1171",245,"Perth",23167,"CLARK","Ant",2,"N","N","IND","Independent","WA",766
"1172",245,"Perth",23639,"HARFOUCHE","Gabriel Hasib",7,"N","N","PUP","Palmer United Party","WA",2318
"1173",245,"Perth",23841,"MOORE","Darryl",8,"N","N","LP","Liberal","WA",25967
"1174",245,"Perth",24005,"EDNEY","Evelyn Patricia",5,"N","N","RUA","Rise Up Australia Party","WA",297
"1175",245,"Perth",24009,"HALLETT","Jonathan",4,"N","N","GRN","The Greens","WA",6831
"1176",245,"Perth",24023,"MacTIERNAN","Alannah",3,"Y","N","ALP","Australian Labor Party","WA",28048
"1177",245,"Perth",24313,"CONNELLY","Paul Michael",1,"N","N","AUC","Australian Christians","WA",1469
"1178",245,"Perth",24434,"CROLL","Lesley",6,"N","N","FFP","Family First Party","WA",471
"1179",246,"Stirling",999,"Informal","Informal",999,"N","N","","Informal","WA",4161
"1180",246,"Stirling",23649,"THOMPSON","Wayne Gordon",4,"N","N","PUP","Palmer United Party","WA",2605
"1181",246,"Stirling",23848,"KEENAN","Michael",6,"Y","Y","LP","Liberal","WA",33647
"1182",246,"Stirling",24010,"ROWE","Alison",7,"N","N","RUA","Rise Up Australia Party","WA",345
"1183",246,"Stirling",24022,"CLIFFORD","Tim",1,"N","N","GRN","The Greens","WA",7185
"1184",246,"Stirling",24034,"CADDY","Dan",8,"N","N","ALP","Australian Labor Party","WA",18720
"1185",246,"Stirling",24312,"HOST","Kevin",2,"N","N","AUC","Australian Christians","WA",1354
"1186",246,"Stirling",24423,"LUKE","Matueny Marial",3,"N","N","FFP","Family First Party","WA",444
"1187",246,"Stirling",24951,"MUBARAK","Kim",5,"N","N","IND","Independent","WA",641
"1188",247,"Swan",999,"Informal","Informal",999,"N","N","","Informal","WA",4067
"1189",247,"Swan",23660,"DUNCAN","Kenneth Michael",5,"N","N","PUP","Palmer United Party","WA",2801
"1190",247,"Swan",23935,"IRONS","Steve",2,"Y","Y","LP","Liberal","WA",30916
"1191",247,"Swan",24003,"ELLIS","Troy",1,"N","N","APP","Australian Protectionist Party","WA",522
"1192",247,"Swan",24027,"DAVIES","Paul",4,"N","N","RUA","Rise Up Australia Party","WA",354
"1193",247,"Swan",24038,"BISSETT","John",6,"N","N","ALP","Australian Labor Party","WA",19967
"1194",247,"Swan",24046,"SIERO","Gerard",9,"N","N","GRN","The Greens","WA",7281
"1195",247,"Swan",24311,"KLOMP","Steve",3,"N","N","AUC","Australian Christians","WA",1136
"1196",247,"Swan",24421,"RAPP","Moyna",7,"N","N","FFP","Family First Party","WA",579
"1197",247,"Swan",24494,"AVERY","Noel Alexander",8,"N","N","KAP","Katter's Australian Party","WA",281
"1198",248,"Tangney",999,"Informal","Informal",999,"N","N","","Informal","WA",3146
"1199",248,"Tangney",23646,"DRIVER","Wayne Robert",3,"N","N","PUP","Palmer United Party","WA",3049
"1200",248,"Tangney",23853,"JENSEN","Dennis",2,"Y","Y","LP","Liberal","WA",40120
"1201",248,"Tangney",24004,"CARSON","Stephen Andrew",1,"N","N","RUA","Rise Up Australia Party","WA",694
"1202",248,"Tangney",24006,"BEST","Peter",6,"N","N","GRN","The Greens","WA",7110
"1203",248,"Tangney",24014,"WILLIS","Luke Antony",4,"N","N","ALP","Australian Labor Party","WA",17073
"1204",248,"Tangney",24402,"WIESKE","John",5,"N","N","AUC","Australian Christians","WA",1846
"1205",249,"Paterson",999,"Informal","Informal",999,"N","N","","Informal","NSW",4238
"1206",249,"Paterson",23186,"BALDWIN","Bob",7,"Y","Y","LP","Liberal","NSW",40244
"1207",249,"Paterson",23339,"DAVIS","Peter J",3,"N","N","CEC","Citizens Electoral Council","NSW",312
"1208",249,"Paterson",23600,"BROWN","John",5,"N","N","GRN","The Greens","NSW",4895
"1209",249,"Paterson",24172,"PACKETT","Jayson Geoffrey",2,"N","N","PUP","Palmer United Party","NSW",4759
"1210",249,"Paterson",24539,"MARSHALL","Bay",6,"N","N","ALP","Australian Labor Party","NSW",22539
"1211",249,"Paterson",24540,"BALFOUR","Anna",1,"N","N","CDP","Christian Democratic Party (Fred Nile Group)","NSW",1578
"1212",249,"Paterson",24542,"HOLZ","Bob",4,"N","N","RUA","Rise Up Australia Party","NSW",750
"1213",250,"Riverina",999,"Informal","Informal",999,"N","N","","Informal","NSW",6238
"1214",250,"Riverina",23253,"McCORMACK","Michael",4,"Y","Y","NP","The Nationals","NSW",46511
"1215",250,"Riverina",24105,"FUNNELL","Paul",3,"N","N","DLP","Democratic Labour Party (DLP)","NSW",2884
"1216",250,"Riverina",24180,"STEWART","Lex",9,"N","N","PUP","Palmer United Party","NSW",4132
"1217",250,"Riverina",24584,"HEATH","Kim",10,"N","N","RUA","Rise Up Australia Party","NSW",908
"1218",250,"Riverina",24587,"KURYLOWICZ","Tim",7,"N","N","ALP","Australian Labor Party","NSW",16174
"1219",250,"Riverina",24590,"PECH","Keith",5,"N","N","CDP","Christian Democratic Party (Fred Nile Group)","NSW",1158
"1220",250,"Riverina",24592,"SHARP","Lorraine",2,"N","N","AFN","Australia First Party","NSW",1122
"1221",250,"Riverina",24598,"LAMONT","Andrew John",1,"N","N","BTA","Bullet Train For Australia","NSW",2088
"1222",250,"Riverina",24611,"DUNN","Norm",6,"N","N","KAP","Katter's Australian Party","NSW",841
"1223",250,"Riverina",24625,"PRANGNELL","Ros",8,"N","N","GRN","The Greens","NSW",2679
"1224",251,"Watson",999,"Informal","Informal",999,"N","N","","Informal","NSW",11515
"1225",251,"Watson",23212,"DELEZIO","Ron",1,"N","N","LP","Liberal","NSW",24955
"1226",251,"Watson",24328,"BLOCH","Barbara",2,"N","N","GRN","The Greens","NSW",3266
"1227",251,"Watson",24349,"NASSER","Zaher",4,"N","N","PUP","Palmer United Party","NSW",1580
"1228",251,"Watson",24604,"RAWSON","Stephen",3,"N","N","DLP","Democratic Labour Party (DLP)","NSW",656
"1229",251,"Watson",24621,"FRASER","David",7,"N","N","CDP","Christian Democratic Party (Fred Nile Group)","NSW",1440
"1230",251,"Watson",24632,"BURKE","Tony",5,"Y","Y","ALP","Australian Labor Party","NSW",33093
"1231",251,"Watson",24640,"KAMLADE","Paul",6,"N","N","RUA","Rise Up Australia Party","NSW",283
"1232",252,"Dickson",999,"Informal","Informal",999,"N","N","","Informal","QLD",3162
"1233",252,"Dickson",23411,"TAVERNER","Mark Jonathon",6,"N","N","PUP","Palmer United Party","QLD",6906
"1234",252,"Dickson",23622,"TAYLOR","Geoffrey",2,"N","N","RUA","Rise Up Australia Party","QLD",448
"1235",252,"Dickson",23720,"GILLIVER","Michael",5,"N","N","ALP","Australian Labor Party","QLD",22052
"1236",252,"Dickson",23834,"DUTTON","Peter",1,"Y","Y","LNP","Liberal National Party of Queensland","QLD",32775
"1237",252,"Dickson",23904,"D'LISLE","Tyrone",4,"N","N","GRN","The Greens","QLD",4308
"1238",252,"Dickson",24656,"CORNWELL","Jim",7,"N","N","KAP","Katter's Australian Party","QLD",1254
"1239",252,"Dickson",24862,"McDOWELL","Michael",3,"N","N","FFP","Family First","QLD",1204
"1240",302,"Longman",999,"Informal","Informal",999,"N","N","","Informal","QLD",3851
"1241",302,"Longman",23441,"VAN DER WEEGEN","Clemens Joseph",3,"N","N","PUP","Palmer United Party","QLD",9141
"1242",302,"Longman",23774,"CAISLEY","Michael",5,"N","N","ALP","Australian Labor Party","QLD",21275
"1243",302,"Longman",23855,"ROY","Wyatt",1,"Y","Y","LNP","Liberal National Party of Queensland","QLD",30603
"1244",302,"Longman",23892,"FAIRWEATHER","Helen",8,"N","N","GRN","The Greens","QLD",2641
"1245",302,"Longman",24407,"KENNEDY","Brad",2,"N","N","KAP","Katter's Australian Party","QLD",1813
"1246",302,"Longman",24461,"GOEYTES","Ayla",7,"N","N","ASXP","Sex Party","QLD",984
"1247",302,"Longman",24749,"WELLS","Caleb",4,"N","N","IND","Independent","QLD",684
"1248",302,"Longman",24861,"SMITH","Will",6,"N","N","FFP","Family First","QLD",1680
"1249",304,"Blair",999,"Informal","Informal",999,"N","N","","Informal","QLD",4096
"1250",304,"Blair",23302,"DEGUARA","Shannon",8,"N","N","AIN","Australian Independents","QLD",800
"1251",304,"Blair",23402,"STANTON","Anthony John",6,"N","N","PUP","Palmer United Party","QLD",8337
"1252",304,"Blair",23677,"MACKIN","Anthony",4,"N","N","RUA","Rise Up Australia Party","QLD",420
"1253",304,"Blair",23727,"NEUMANN","Shayne Kenneth",2,"Y","Y","ALP","Australian Labor Party","QLD",27312
"1254",304,"Blair",23799,"HARDING","Teresa",5,"N","N","LNP","Liberal National Party of Queensland","QLD",21783
"1255",304,"Blair",23858,"RUDKIN","Clare",7,"N","N","GRN","The Greens","QLD",2721
"1256",304,"Blair",24330,"CHORLEY","Dale",3,"N","N","KAP","Katter's Australian Party","QLD",1921
"1257",304,"Blair",24847,"DENMAN","Elwyn",1,"N","N","FFP","Family First","QLD",1758
"1258",305,"Hasluck",999,"Informal","Informal",999,"N","N","","Informal","WA",4316
"1259",305,"Hasluck",23665,"SCOTT","Robin David",5,"N","N","PUP","Palmer United Party","WA",4864
"1260",305,"Hasluck",23991,"WYATT","Ken",1,"Y","Y","LP","Liberal","WA",30961
"1261",305,"Hasluck",24030,"LANGLANDS","Peter",6,"N","N","GRN","The Greens","WA",5146
"1262",305,"Hasluck",24040,"EVANS","Adrian",4,"N","N","ALP","Australian Labor Party","WA",22862
"1263",305,"Hasluck",24324,"WHITTAKER","Jason",7,"N","N","AUC","Australian Christians","WA",1694
"1264",305,"Hasluck",24454,"SHARRIN","Kyran",8,"N","N","FFP","Family First Party","WA",971
"1265",305,"Hasluck",24470,"STEVENS","Daniel",3,"N","N","KAP","Katter's Australian Party","WA",379
"1266",305,"Hasluck",24886,"MUNRO","Chris",2,"N","N","ASXP","Sex Party","WA",1661
"1267",306,"Lingiari",999,"Informal","Informal",999,"N","N","","Informal","NT",3462
"1268",306,"Lingiari",23273,"FLYNN","Peter",1,"N","N","CEC","Citizens Electoral Council","NT",1530
"1269",306,"Lingiari",23522,"SNOWDON","Warren",8,"Y","Y","ALP","Australian Labor Party","NT",16828
"1270",306,"Lingiari",23798,"HEDLAND","Trevor",6,"N","N","PUP","Palmer United Party","NT",1680
"1271",306,"Lingiari",24197,"McCARTHY","Regina",5,"N","N","RUA","Rise Up Australia Party","NT",812
"1272",306,"Lingiari",24213,"LECHLEITNER","Kenneth Immanuel",7,"N","N","FNPP","A.F.N.P.P.","NT",1263
"1273",306,"Lingiari",24775,"SHAW","Barbara",2,"N","N","GRN","The Greens","NT",3164
"1274",306,"Lingiari",24864,"MacFARLANE","Tina",4,"N","N","CLP","Country Liberals (NT)","NT",15652
"1275",306,"Lingiari",24971,"GOULD","Alf",3,"N","N","IND","Independent","NT",648
"1276",307,"Solomon",999,"Informal","Informal",999,"N","N","","Informal","NT",2732
"1277",307,"Solomon",23176,"CAMPBELL","Trudy",2,"N","N","CEC","Citizens Electoral Council","NT",167
"1278",307,"Solomon",23495,"GOSLING","Luke",5,"N","N","ALP","Australian Labor Party","NT",17166
"1279",307,"Solomon",23502,"GRIGGS","Natasha",8,"Y","Y","CLP","Country Liberals (NT)","NT",20961
"1280",307,"Solomon",24220,"CUMMINGS","Eileen",9,"N","N","FNPP","A.F.N.P.P.","NT",414
"1281",307,"Solomon",24223,"SELLICK","Paul",6,"N","N","RUA","Rise Up Australia Party","NT",439
"1282",307,"Solomon",24230,"SPAIN","Stephen Christopher",7,"N","N","PUP","Palmer United Party","NT",2378
"1283",307,"Solomon",24755,"BURGESS","Martin",4,"N","N","VEP","Voluntary Euthanasia Party","NT",483
"1284",307,"Solomon",24760,"WILLIAMS","Todd",3,"N","N","GRN","The Greens","NT",3662
"1285",307,"Solomon",24993,"METCALF","Krystal",1,"N","N","ASXP","Sex Party","NT",1569
"1286",309,"Gorton",999,"Informal","Informal",999,"N","N","","Informal","VIC",5798
"1287",309,"Gorton",23304,"O'CONNOR","Brendan",6,"Y","Y","ALP","Australian Labor Party","VIC",36451
"1288",309,"Gorton",23392,"JAYASURIYA","Dinesh",1,"N","N","GRN","The Greens","VIC",4427
"1289",309,"Gorton",23512,"HUMPHREYS","Phil",8,"N","N","LP","Liberal","VIC",17549
"1290",309,"Gorton",23576,"CHADHUOL","Mabor",3,"N","N","AUC","Australian Christians","VIC",825
"1291",309,"Gorton",23771,"BARNES","Anthony Paul",7,"N","N","PUP","Palmer United Party","VIC",4372
"1292",309,"Gorton",23865,"HUNTER","Rhiannon",2,"N","N","ASXP","Sex Party","VIC",2162
"1293",309,"Gorton",23972,"DEVERALA","Michael",4,"N","N","DLP","DLP Democratic Labour","VIC",1830
"1294",309,"Gorton",24209,"MACARDY","Graham",5,"N","N","KAP","Katter's Australian Party","VIC",898
"1295",309,"Gorton",24986,"AMBERLEY","Scott",9,"N","N","FFP","Family First Party","VIC",1770
"1296",310,"Bonner",999,"Informal","Informal",999,"N","N","","Informal","QLD",3101
"1297",310,"Bonner",23440,"MacANALLY","James Derek",5,"N","N","PUP","Palmer United Party","QLD",5279
"1298",310,"Bonner",23605,"WIRTH","Jarrod",3,"N","N","UNP","Uniting Australia Party","QLD",289
"1299",310,"Bonner",23711,"FRASER HARDY","Laura",6,"N","N","ALP","Australian Labor Party","QLD",24665
"1300",310,"Bonner",23903,"VASTA","Ross",1,"Y","Y","LNP","Liberal National Party of Queensland","QLD",31313
"1301",310,"Bonner",23926,"NELSON","Dave",4,"N","N","GRN","The Greens","QLD",4574
"1302",310,"Bonner",24849,"PENNY","Jeff",2,"N","N","FFP","Family First","QLD",1340
"1303",311,"Flynn",999,"Informal","Informal",999,"N","N","","Informal","QLD",4020
"1304",311,"Flynn",17322,"SCOTT","Duncan George",3,"N","N","IND","Independent","QLD",612
"1305",311,"Flynn",23426,"ENSBY","Steven Philip",7,"N","N","PUP","Palmer United Party","QLD",6334
"1306",311,"Flynn",23659,"DICKINS","Kingsley",4,"N","N","RUA","Rise Up Australia Party","QLD",457
"1307",311,"Flynn",23776,"TREVOR","Chris",9,"N","N","ALP","Australian Labor Party","QLD",24232
"1308",311,"Flynn",23806,"O'DOWD","Ken",2,"Y","Y","LNP","Liberal National Party of Queensland","QLD",30756
"1309",311,"Flynn",23869,"THOMPSON","Serena",5,"N","N","GRN","The Greens","QLD",1445
"1310",311,"Flynn",24501,"LOVE","Richard Laing",8,"N","N","KAP","Katter's Australian Party","QLD",2622
"1311",311,"Flynn",24822,"MOLDRE","Renae",6,"N","N","FFP","Family First","QLD",993
"1312",311,"Flynn",24885,"TOMSETT","Craig",1,"N","N","IND","Independent","QLD",1225
"1313",312,"Durack",999,"Informal","Informal",999,"N","N","","Informal","WA",4476
"1314",312,"Durack",23417,"SUDHOLZ","Judy F",6,"N","N","CEC","Citizens Electoral Council","WA",134
"1315",312,"Durack",23668,"HEADLAND","Desmond John",1,"N","N","PUP","Palmer United Party","WA",4116
"1316",312,"Durack",23936,"PRICE","Melissa",3,"Y","N","LP","Liberal","WA",23365
"1317",312,"Durack",24039,"FOREMAN","Shane",4,"N","N","RUA","Rise Up Australia Party","WA",695
"1318",312,"Durack",24047,"JAMES","Ian",2,"N","N","GRN","The Greens","WA",4373
"1319",312,"Durack",24048,"KEOGH","Daron",9,"N","N","ALP","Australian Labor Party","WA",12922
"1320",312,"Durack",24276,"VAN STYN","Shane",5,"N","N","NP","The Nationals","WA",14596
"1321",312,"Durack",24296,"GOULD","Grahame",7,"N","N","AUC","Australian Christians","WA",800
"1322",312,"Durack",24528,"ROSE","Ian",8,"N","N","FFP","Family First Party","WA",620
"1323",312,"Durack",24529,"TODD","Aaron",10,"N","N","KAP","Katter's Australian Party","WA",601
"1324",315,"McMahon",999,"Informal","Informal",999,"N","N","","Informal","NSW",9527
"1325",315,"McMahon",23207,"KING","Ray",1,"N","N","LP","Liberal","NSW",28187
"1326",315,"McMahon",24167,"DOBRINCIC","Matthew Markus",2,"N","N","PUP","Palmer United Party","NSW",2341
"1327",315,"McMahon",24482,"O'NEILL","Astrid",4,"N","N","GRN","The Greens","NSW",1861
"1328",315,"McMahon",24583,"BOWEN","Chris",3,"Y","Y","ALP","Australian Labor Party","NSW",35736
"1329",315,"McMahon",24605,"POULARAS","Manny",5,"N","N","CDP","Christian Democratic Party (Fred Nile Group)","NSW",1903
"1330",316,"Wright",999,"Informal","Informal",999,"N","N","","Informal","QLD",3477
"1331",316,"Wright",23237,"WRIGHT","Matthew",6,"N","N","IND","Independent","QLD",1288
"1332",316,"Wright",23405,"ISON","Angie Elaine",5,"N","N","PUP","Palmer United Party","QLD",9180
"1333",316,"Wright",23658,"MAUNDER","Tony",2,"N","N","RUA","Rise Up Australia Party","QLD",432
"1334",316,"Wright",23725,"MURAKAMI","Sharon",7,"N","N","ALP","Australian Labor Party","QLD",13241
"1335",316,"Wright",23804,"BUCHHOLZ","Scott",8,"Y","Y","LNP","Liberal National Party of Queensland","QLD",29024
"1336",316,"Wright",23873,"SUMMERS","Judith",3,"N","N","GRN","The Greens","QLD",3180
"1337",316,"Wright",24333,"NEUENDORF","David",4,"N","N","KAP","Katter's Australian Party","QLD",3307
"1338",316,"Wright",24850,"LYNCH","Stephen",1,"N","N","FFP","Family First","QLD",1459
